id,url,date,content,replyCount,retweetCount,likeCount,quoteCount
1496267107788546052,https://twitter.com/AdamKinzinger/status/1496267107788546052,2022-02-22 23:34:12+00:00,"Trump is a sick man.  For us to do the same on Southern Border (as he suggests) we would have to invade Mexico and declare it ours today.  But he loves him some Putin. 

Trump on Putin plan to recognize breakaway Ukraine regions: 'This is genius' | TheHill https://t.co/2AbJNb9RgA",1055,2217,11587,197
1496582125453205518,https://twitter.com/marcorubio/status/1496582125453205518,2022-02-23 20:25:58+00:00,"Biden’s war on American oil &amp; gas made #Russia’s energy more valuable, #Putin more powerful &amp; the U.S. more vulnerable to what’s happening in #Ukraine",1033,736,3786,109
1497343147185258509,https://twitter.com/kylegriffin1/status/1497343147185258509,2022-02-25 22:50:00+00:00,"UNITED NATIONS (AP) -- Russia vetoes UN Security Council resolution that called on Moscow to halt attack on Ukraine, withdraw troops.",1028,2219,7823,704
1496319027228160001,https://twitter.com/DonLew87/status/1496319027228160001,2022-02-23 03:00:31+00:00,"I'm old enough to remember when 30% of our country didn't think it was cool for Russia to invade a US ally.

What happened?",1019,2352,18220,155
1498746249591373831,https://twitter.com/TPostMillennial/status/1498746249591373831,2022-03-01 19:45:25+00:00,"Kamala Harris breaks down what is happening between Ukraine and Russia:  
""Ukraine is a country in Europe. It exists next to another country called Russia. Russia is a bigger country. Russia is a powerful country. Russia decided to invade a smaller country called Ukraine."" https://t.co/XDe5e20gKy",1014,544,1424,1411
1488629074121707530,https://twitter.com/JoePorterUK/status/1488629074121707530,2022-02-01 21:43:23+00:00,Our Prime Minister @BorisJohnson is getting on with the job of representing Britain on the world stage and working with our global allies to stand up to Russia. 🇬🇧🇺🇦 #StandWithUkraine https://t.co/24OfPf5Gs7,1012,224,1380,70
1494791887751892994,https://twitter.com/POTUS/status/1494791887751892994,2022-02-18 21:52:12+00:00,Watch live as I give an update on our continued efforts to pursue deterrence and diplomacy – and an update on Russia’s buildup of military troops on the border of Ukraine. https://t.co/Xt6EQUNltF,1007,1212,4890,117
1495163998190419974,https://twitter.com/lexfridman/status/1495163998190419974,2022-02-19 22:30:50+00:00,I hope there will not be a war between Russia and Ukraine. Much of my family history is tied to these two countries. It breaks my heart to see the escalation of tension between them.,1003,845,20678,79
1496580518523064320,https://twitter.com/trussliz/status/1496580518523064320,2022-02-23 20:19:35+00:00,"Our support for the sovereignty and territorial integrity of Ukraine is unwavering.

We #StandWithUkraine 🇬🇧🇺🇦 https://t.co/C74L5AiH5w",999,360,1736,102
1498357338918604811,https://twitter.com/SenatorWicker/status/1498357338918604811,2022-02-28 18:00:02+00:00,"Many of us had called on @POTUS to hit Russia with punishing sanctions, but he refused. He also took options off the table, including close air support. Putin viewed this and Afghanistan – as weakness and decided this was time to invade.

#WickerReport

https://t.co/2o7P3gCaWI",992,9,54,80
1495900633571938304,https://twitter.com/RepAdamSchiff/status/1495900633571938304,2022-02-21 23:17:58+00:00,"Putin’s unilateral declaration that territories within Ukraine are now independent republics is an arrogant and dangerous move by the Kremlin dictator.

The U.S. and our NATO allies are united in our determination to punish this blatant violation of Ukraine’s sovereignty.",991,3289,15537,139
1500217727021105162,https://twitter.com/RonnyJacksonTX/status/1500217727021105162,2022-03-05 21:12:33+00:00,"Putin is an EVIL, ruthless dictator!

The only reason he can even afford to invade Ukraine is because climate ""geniuses"" like AOC have made us and the rest of Europe dependent on Russia for oil and natural gas.",988,800,2874,90
1496944220619354122,https://twitter.com/BillHagertyTN/status/1496944220619354122,2022-02-24 20:24:48+00:00,"Unprovoked, Ukraine is under attack from a brutal Russian Dictator. As Americans, we pray for the people of Ukraine. The U.S. must demonstrate our strength by reclaiming our energy independence and securing our southern border.",979,56,432,209
1498027799122223104,https://twitter.com/trussliz/status/1498027799122223104,2022-02-27 20:10:33+00:00,"The UK is providing £40 million in life-saving aid to Ukraine in the face of Russia’s illegal and unprovoked invasion. 

More support will come. 

We stand with Ukraine in its hour of need👇

https://t.co/0Q09frVqVP",975,316,1627,87
1498127062481006594,https://twitter.com/FoxNews/status/1498127062481006594,2022-02-28 02:45:00+00:00,"TIARA FOR ASSAULT RIFLE: Miss Ukraine takes on Russian forces, vows to kill anyone who crosses border. https://t.co/fYxPgJ13Uh https://t.co/mRsiIEf24K",954,1532,13903,260
1496454868172779522,https://twitter.com/nytimes/status/1496454868172779522,2022-02-23 12:00:18+00:00,"As President Biden announced sanctions against Russia, Donald Trump praised President Vladimir Putin’s aggression as “genius” and called the Russian leader “very savvy” for describing the troops aligned on the Ukrainian border as peacekeepers.
https://t.co/u1pNadWI83",951,642,2140,385
1495119025667518474,https://twitter.com/AnitaAnandMP/status/1495119025667518474,2022-02-19 19:32:08+00:00,"Canada's lethal military aid for Ukraine has arrived. In the face of unwarranted Russian aggression, we stand with Ukraine. 

For years, we have provided comprehensive aid to support Ukraine, and we will continue to assist our Ukrainian partners as they defend their sovereignty. https://t.co/Xm5BCeT4h5",950,244,1092,71
1499843555228983301,https://twitter.com/PaulDMiller2/status/1499843555228983301,2022-03-04 20:25:43+00:00,"I’m seeing a lot of “if we don’t stop Putin now, he’ll invade Estonia/Poland/all Europe just like Hitler.”

The German military in WWII had something like 18 million troops.

Russia today has 1.3 million, the best parts of which are stalled out in Ukraine.

Relax people.",949,1020,6561,274
1496256833387999232,https://twitter.com/RepAdamSchiff/status/1496256833387999232,2022-02-22 22:53:22+00:00,"The Biden admin has delivered serious consequences for Russia following its invasion of Ukraine.

But we must be prepared to go further. Because all indications are that Putin won't stop without more punitive measures.

We must meet this challenge head-on and stand with Ukraine.",947,2233,12079,98
1498789175453229057,https://twitter.com/VP/status/1498789175453229057,2022-03-01 22:36:00+00:00,This afternoon I spoke with European leaders from NATO’s eastern flank to discuss our response to Russia’s invasion of Ukraine and the strength and unity of our Alliance. I made clear we'll continue to support the people of the Ukraine. https://t.co/vAAnBPQbIh,929,1423,9609,92
1491504817944080387,https://twitter.com/laurenboebert/status/1491504817944080387,2022-02-09 20:10:34+00:00,"Biden: I’m sending Kamala to secure Ukraine’s border. 

Ukraine: https://t.co/nk0OmIsG6k",914,665,3400,66
1498353408855715840,https://twitter.com/ckoettl/status/1498353408855715840,2022-02-28 17:44:25+00:00,"Russian convoy heading towards #Kyiv is now stretched out over at least 17 miles, w breaks in between. 2-3 rows deep in some areas. 20miles north of Antonov Airport. Unclear if it will head straight for the city or join forces w other troops first. @maxar
https://t.co/rksXuEN6ik https://t.co/TCauWGueZe",912,2503,5596,788
1486349851680034827,https://twitter.com/MarshaBlackburn/status/1486349851680034827,2022-01-26 14:46:34+00:00,"Russia and Ukraine are on the brink of war, and we have US troops on the ground. 

What is Joe Biden doing? 

Shopping and eating ice cream.",911,1144,5059,126
1497698718681862145,https://twitter.com/NATO/status/1497698718681862145,2022-02-26 22:22:55+00:00,"#NATO has been providing support for many years to enable Ukrainians to defend themselves. We will continue to do so and call on others to do the same

#StandWithUkraine  🇺🇦",906,2257,12564,159
1498723617223450629,https://twitter.com/BorisJohnson/status/1498723617223450629,2022-03-01 18:15:29+00:00,You have our full support Kaja. We are committed to helping Ukraine and protecting our NATO friends &amp; allies – exactly why we've doubled numbers of British troops in Estonia in recent weeks. https://t.co/KcIYkc9m8A,902,732,4527,73
1495993968336715778,https://twitter.com/SecBlinken/status/1495993968336715778,2022-02-22 05:28:50+00:00,"Russia’s move to recognize the “independence” of so-called republics controlled by its own proxies is a predictable, shameful act. We condemn them in the strongest possible terms and #StandWithUkraine, as I told Foreign Minister @DmytroKuleba tonight.",902,1110,4379,179
1496539593843384327,https://twitter.com/RonFilipkowski/status/1496539593843384327,2022-02-23 17:36:58+00:00,"The foreign policy genius that is Kristi Noem claims that Biden caused Russia to invade Ukraine when he canceled permits to expand the Keystone Pipeline from Alberta, Canada to Nebraska. “From the very day he got into the WH, he gave Putin all the power.” https://t.co/nxNvwPboIw",898,336,1976,165
1500205790128443392,https://twitter.com/SecBlinken/status/1500205790128443392,2022-03-05 20:25:07+00:00,"It was inspiring to meet today with my friend @DmytroKuleba at the Ukrainian-Polish border. The leadership and courage that he and @ZelenskyyUa have demonstrated are remarkable, and the United States and the world will continue to stand with them and the people of Ukraine. https://t.co/utOke4HK3M",896,3290,18328,195
1500159320742375425,https://twitter.com/SenMikeLee/status/1500159320742375425,2022-03-05 17:20:28+00:00,"Thoughts after speaking with Ukrainian President Volodymyr @ZelenskyyUa

#Ukraine #StandWithUkraine https://t.co/ZHnQGPV53Y",895,62,288,54
1497315509251063813,https://twitter.com/JackPosobiec/status/1497315509251063813,2022-02-25 21:00:10+00:00,Poland is providing ammo to Ukraine. Poland has opened its border to Ukrainian refugees. Poland did this in the 2014 war as wel and took in 2 million Ukrainians. 🇵🇱🇺🇦,894,6234,45049,236
1497325053452726276,https://twitter.com/instablog9ja/status/1497325053452726276,2022-02-25 21:38:06+00:00,"""Withdraw your troops from Ukraine, stop aggression approach"" - FG to Russia",892,710,5719,379
1499067621626589186,https://twitter.com/disclosetv/status/1499067621626589186,2022-03-02 17:02:26+00:00,JUST IN - UN General Assembly approves resolution demanding that Russia stop the war in Ukraine and withdraw all troops. https://t.co/9pOmgUHzLk,879,1182,5101,448
1493306314226757632,https://twitter.com/OccupyDemocrats/status/1493306314226757632,2022-02-14 19:29:04+00:00,BREAKING: Ukrainian President Volodymyr Zelensky announces that he has been informed Russia will invade his country on Wednesday. RT IF YOU STAND WITH THE INNOCENT PEOPLE OF UKRAINE!,875,4315,7344,340
1494775739291475972,https://twitter.com/KamVTV/status/1494775739291475972,2022-02-18 20:48:02+00:00,"This may sound twisted, but It almost feels like Biden wants Russia to invade Ukraine more than Vladimir Putin does.",871,1639,10797,173
1496967376486686730,https://twitter.com/davidfrum/status/1496967376486686730,2022-02-24 21:56:49+00:00,"How does Putin's war not turn into a protracted insurgency, with infinite supplies of weapons flowing into Ukraine across the border from Poland, Slovakia, Hungary, and Romania - all countries protected by NATO? 1/x",866,4408,20014,995
1499846971133022209,https://twitter.com/Mr_MikeParker/status/1499846971133022209,2022-03-04 20:39:18+00:00,Some 80% of Americans - including solid majorities of Republicans and Democrats - said the United States should stop buying Russian oil.  74% of Americans said the United States and ⁦@NATO⁩ should impose a no-fly zone in Ukraine. #StandwithUkraine  https://t.co/OQTCWCxcQ1,853,1440,4537,491
